Axyz,Act
8.189800899,walking
6.539105787,walking
7.258865569,walking
13.57059357,walking
13.66439068,walking
12.3997699,walking
9.659202172,walking
9.35704667,walking
9.14096595,walking
8.791449282,walking
8.218858392,walking
8.46107937,walking
8.786681172,walking
8.900764137,walking
9.352778249,walking
9.482245963,walking
9.496419337,walking
9.536216102,walking
9.951576062,walking
11.05015566,walking
13.04695931,walking
12.4093815,walking
12.01575148,walking
12.900207,walking
14.03984848,walking
13.32289061,walking
13.44221509,walking
13.03283968,walking
11.91465038,walking
11.84218751,walking
13.88294163,walking
14.36550242,walking
14.69070283,walking
12.91088711,walking
12.16402766,walking
11.67707631,walking
11.40453239,walking
9.496991746,walking
7.932545903,walking
7.297661122,walking
6.252847434,walking
4.616963252,walking
4.323889307,walking
4.264487973,walking
4.409802152,walking
4.909316687,walking
5.573549405,walking
6.064401215,walking
8.040359342,walking
13.90716418,walking
16.23850648,walking
19.17795809,walking
15.50368251,walking
12.16973299,walking
12.16973299,walking
11.61181753,walking
15.27475272,walking
15.67938674,walking
15.67938674,walking
9.019975564,walking
8.66772693,walking
8.010528587,walking
7.039779936,walking
6.954436766,walking
13.3737059,walking
13.69162684,walking
12.32144693,walking
10.93826032,walking
9.31208852,walking
8.440750817,walking
8.255761071,walking
8.436399294,walking
8.876186763,walking
9.137677445,walking
9.049628182,walking
9.148766057,walking
9.361124976,walking
9.476755073,walking
9.632578356,walking
10.14172909,walking
11.94750276,walking
12.47376231,walking
12.32527924,walking
11.95562696,walking
12.43476444,walking
14.31674925,walking
13.44283232,walking
13.83605101,walking
13.56060027,walking
11.72747927,walking
12.46194006,walking
13.56507049,walking
14.72062757,walking
14.57827555,walking
13.20547562,walking
12.3562959,walking
12.05833874,walking
11.66593262,walking
9.380016631,walking
7.078134776,walking
5.740120437,walking
5.076758608,walking
4.343270209,walking
4.321811547,walking
4.72035,walking
4.95935351,walking
5.649155151,walking
5.811646431,walking
6.861320763,walking
8.53561226,walking
16.03659022,walking
20.58716874,walking
20.75884247,walking
15.23781148,walking
11.85656664,walking
15.66285878,walking
14.84037525,walking
14.34111179,walking
12.82203953,walking
9.653124647,walking
8.114490075,walking
8.451084358,walking
6.288900933,walking
6.87054738,walking
9.676148371,walking
14.45378753,walking
12.8291595,walking
12.31080002,walking
10.78292362,walking
9.264034786,walking
8.5772816,walking
8.468649378,walking
8.556185014,walking
8.704954642,walking
8.641590121,walking
8.830607469,walking
9.066763239,walking
9.609609732,walking
9.968151377,walking
11.27379391,walking
12.10487136,walking
12.71925559,walking
12.40318378,walking
12.10839673,walking
14.01314731,walking
14.57280985,walking
13.25554418,walking
13.56070345,walking
12.4159105,walking
12.80638734,walking
14.46579851,walking
16.38138874,walking
15.64668305,walking
14.03540373,walking
12.7757103,walking
12.25012886,walking
11.91595595,walking
9.649220851,walking
8.613365112,walking
6.475946957,walking
4.478558132,walking
3.2123862,walking
3.185017882,walking
3.244547909,walking
3.841588546,walking
4.47685625,walking
5.143216799,walking
6.726467592,walking
11.32291105,walking
20.50720428,walking
22.2292209,walking
19.99599963,walking
11.27949061,walking
11.74381469,walking
16.65262148,walking
15.73540806,walking
14.97768279,walking
11.00044898,walking
8.295505304,walking
9.258640956,walking
8.027537992,walking
8.011060583,walking
11.77058241,walking
14.47269754,walking
13.18607077,walking
11.36137909,walking
10.72882426,walking
10.17199407,walking
9.543370612,walking
9.046719538,walking
8.718818957,walking
8.432791459,walking
8.340367157,walking
9.11179208,walking
9.315420024,walking
9.581943514,walking
9.607553546,walking
9.883188278,walking
10.81638388,walking
13.80373056,walking
13.21761802,walking
12.53772995,walking
13.03579358,walking
14.0120537,walking
13.53536419,walking
13.25408436,walking
13.86248827,walking
12.1849546,walking
12.40615734,walking
13.53414321,walking
14.71672428,walking
14.36055189,walking
12.39909042,walking
11.74828985,walking
11.58271771,walking
10.80578713,walking
10.068097,walking
7.859714534,walking
6.786942969,walking
5.471945455,walking
4.522803001,walking
4.309427427,walking
4.545102035,walking
4.628232643,walking
4.881672187,walking
5.233335787,walking
6.170737577,walking
8.432938886,walking
11.9625128,walking
22.19089126,walking
22.83165358,walking
16.65795605,walking
9.361106906,walking
12.43701095,walking
14.58708814,walking
14.52043683,walking
14.73631172,walking
10.12093941,walking
9.276733683,walking
8.074585521,walking
6.614190813,walking
7.419236934,walking
10.83567835,walking
13.16617573,walking
12.23228371,walking
11.79249978,walking
10.97031781,walking
8.584629532,walking
8.021401424,walking
8.089042718,walking
8.697055488,walking
8.687134993,walking
8.680063591,walking
9.356040935,walking
9.356040935,walking
9.464514122,walking
9.734556165,walking
12.55568911,walking
12.92562919,walking
12.53269089,walking
11.85614375,walking
11.98380678,walking
14.44484449,walking
13.97749482,walking
14.22077607,walking
13.48135472,walking
11.72901369,walking
13.06097176,walking
14.11625388,walking
15.06756513,walking
15.06887448,walking
13.72459504,walking
12.81866461,walking
12.13995072,walking
11.17974122,walking
9.29715612,walking
7.320142679,walking
5.65286831,walking
4.064452887,walking
3.36319181,walking
3.61864974,walking
3.955901566,walking
4.230382459,walking
4.728361584,walking
5.176917124,walking
6.073643759,walking
10.54198139,walking
19.89226667,walking
22.7944561,walking
17.54614386,walking
10.95185485,walking
12.59896488,walking
16.53291244,walking
15.20968232,walking
15.0245946,walking
10.9355144,walking
8.887047823,walking
9.19955216,walking
7.926762425,walking
7.191327407,walking
9.915704805,walking
15.00031641,walking
11.96788139,walking
10.62673558,walking
10.84252186,walking
10.29686095,walking
8.807064648,walking
8.363029914,walking
8.497796343,walking
8.749743454,walking
8.582246738,walking
8.912832346,walking
9.319118067,walking
9.729572615,walking
9.720477051,walking
10.45021169,walking
12.38374177,walking
12.86248135,walking
12.6356823,walking
12.39644552,walking
14.4624365,walking
13.93288791,walking
13.74687707,walking
14.63566562,walking
12.34792777,walking
13.41277249,walking
13.68686733,walking
14.14502955,walking
13.96222341,walking
13.45894927,walking
13.20060916,walking
11.89775817,walking
11.11317194,walking
9.536456845,walking
7.66278549,walking
6.642428841,walking
4.59370718,walking
4.019232491,walking
3.740424489,walking
3.843218095,walking
4.205507618,walking
4.322841257,walking
5.035527622,walking
7.974703455,walking
10.57558482,walking
20.23532099,walking
22.64639469,walking
16.44303555,walking
11.17697443,walking
10.91955804,walking
16.46348006,walking
15.87688374,walking
14.18917276,walking
12.72294475,walking
10.0323105,walking
9.204507946,walking
8.731326165,walking
8.238572175,walking
8.501310554,walking
13.51622957,walking
12.88756262,walking
11.18623697,walking
10.96083494,walking
10.97025887,walking
9.464671074,walking
8.765312181,walking
8.159983251,walking
8.50627275,walking
8.620515134,walking
8.596543683,walking
8.941190098,walking
9.698360915,walking
9.748461331,walking
9.362552091,walking
11.58979058,walking
12.72437151,walking
13.06567847,walking
12.38072211,walking
12.49788415,walking
14.10423657,walking
13.8398195,walking
14.42674005,walking
13.41504055,walking
12.29182721,walking
13.45112052,walking
13.82311368,walking
14.14973618,walking
14.4975842,walking
13.71862527,walking
13.71862527,walking
13.71862527,walking
13.71862527,walking
10.29823215,walking
7.103632331,walking
5.19566086,walking
3.766024689,walking
2.935368262,walking
3.17048281,walking
3.652408527,walking
4.083836061,walking
4.687480211,walking
5.456114459,walking
7.873901115,walking
13.18704521,walking
20.81488568,walking
22.79178199,walking
14.39493336,walking
12.38548963,walking
17.4179067,walking
16.15658759,walking
15.11567126,walking
11.7291654,walking
9.199122092,walking
9.467063142,walking
9.334882534,walking
7.942359175,walking
7.366343167,walking
13.39119949,walking
11.88412725,walking
10.63485811,walking
10.72407078,walking
10.76238172,walking
9.82792474,walking
8.699831565,walking
8.606344384,walking
8.683015799,walking
8.942961263,walking
9.011916845,walking
9.278790417,walking
9.173560351,walking
9.129398471,walking
10.40269958,walking
11.66135956,walking
13.92884171,walking
12.77087719,walking
11.99183977,walking
12.19711164,walking
14.34258164,walking
13.45850594,walking
14.43457267,walking
13.1195117,walking
13.1128219,walking
14.10857527,walking
14.88402591,walking
15.87177014,walking
13.74711344,walking
12.73997271,walking
12.86175938,walking
11.76172237,walking
10.07254298,walking
9.431508882,walking
6.500047567,walking
4.35249713,walking
2.524192827,walking
2.3536647,walking
2.373114748,walking
2.928509715,walking
3.333904166,walking
4.31855638,walking
7.022695735,walking
11.84043686,walking
20.39736892,walking
23.51215012,walking
15.6142972,walking
8.938661451,walking
14.16349945,walking
16.43304975,walking
14.74630074,walking
13.4698949,walking
10.92833202,walking
11.28420625,walking
9.906395897,walking
7.583111344,walking
7.03365892,walking
11.66844318,walking
13.42805421,walking
12.99428479,walking
11.25795917,walking
9.648250883,walking
8.252701508,walking
8.119841465,walking
8.507958487,walking
8.801343807,walking
8.830952718,walking
8.835739946,walking
8.930402573,walking
9.400023017,walking
9.592521268,walking
9.898975697,walking
10.30182858,walking
12.94194785,walking
13.49806162,walking
12.76549146,walking
12.38350882,walking
14.37724008,walking
13.8323191,walking
14.95420471,walking
14.07792271,walking
12.55677024,walking
13.29457255,walking
14.73316787,walking
15.33714619,walking
15.21320181,walking
13.39793802,walking
12.34985926,walking
11.50531313,walking
11.50531313,walking
9.522218425,walking
7.414579724,walking
5.615234764,walking
3.515425005,walking
3.140017004,walking
3.62278184,walking
4.184491583,walking
4.326594105,walking
4.276788727,walking
4.997398917,walking
9.398586419,walking
16.1116971,walking
23.33008454,walking
20.66491665,walking
15.70680136,walking
10.27268397,walking
16.24326886,walking
16.61241378,walking
15.37396109,walking
11.72936171,walking
8.990486897,walking
9.805767968,walking
7.495563812,walking
7.416616812,walking
6.707250418,walking
14.84741184,walking
13.95181591,walking
12.07758917,walking
12.02506016,walking
10.68975082,walking
7.793601958,walking
7.904924984,walking
8.803580265,walking
9.010384192,walking
8.882632931,walking
8.963700928,walking
9.484737274,walking
9.484737274,walking
11.60641324,walking
13.20957249,walking
13.03501755,walking
12.15995533,walking
12.04184196,walking
11.61025134,walking
14.2288197,walking
13.70708497,walking
13.5994912,walking
13.16596595,walking
13.23402654,walking
14.98755282,walking
17.49478994,walking
15.59099727,walking
12.79602773,walking
12.45007771,walking
12.37698803,walking
10.76047277,walking
9.93068267,walking
8.093140743,walking
5.944401499,walking
4.847388582,walking
3.967304627,walking
3.840880995,walking
4.098493301,walking
4.338479635,walking
4.219403979,walking
5.298775224,walking
6.792777704,walking
10.30325518,walking
22.43937874,walking
24.12830255,walking
21.43338272,walking
8.332095704,walking
8.814367589,walking
14.47443931,walking
14.02089356,walking
15.11462101,walking
11.79369151,walking
10.61710903,walking
8.02702674,walking
6.712660353,walking
5.982741426,walking
10.33872713,walking
14.30505871,walking
13.56578317,walking
12.11765718,walking
