Axyz,Act
10.71023505,walking
12.51546189,walking
13.99306647,walking
16.41589136,walking
16.29376179,walking
13.30421804,walking
9.928174058,walking
7.769123717,walking
7.464691896,walking
6.465543171,walking
3.319265856,walking
2.668823992,walking
2.197164642,walking
3.187466816,walking
4.037879647,walking
3.245049049,walking
3.058796471,walking
12.23884739,walking
18.30774635,walking
24.28301962,walking
20.3774016,walking
11.11872415,walking
10.05863882,walking
15.79254583,walking
17.51456584,walking
10.0595017,walking
5.940875783,walking
4.978313355,walking
6.170113948,walking
14.3118019,walking
11.9235581,walking
10.68988435,walking
9.216634184,walking
9.216634184,walking
9.313473119,walking
8.503428867,walking
7.807415263,walking
8.124153486,walking
8.684620406,walking
9.43880573,walking
9.780455503,walking
9.971629598,walking
10.47164162,walking
11.70077314,walking
13.1853401,walking
13.30704695,walking
14.11179228,walking
15.1088714,walking
15.63026338,walking
12.90726469,walking
11.65733029,walking
12.40331676,walking
12.73015671,walking
13.42154394,walking
17.12724806,walking
18.04616359,walking
15.31506077,walking
9.203565308,walking
6.346451508,walking
5.312465447,walking
4.466948946,walking
3.584504566,walking
3.49905424,walking
4.750214076,walking
5.329423995,walking
4.192970147,walking
3.262794276,walking
11.47445168,walking
18.16467627,walking
25.4193645,walking
15.09970341,walking
7.222536138,walking
12.04191029,walking
19.31416033,walking
16.95976426,walking
6.552101441,walking
5.749675589,walking
2.578331733,walking
11.23952276,walking
14.71151714,walking
11.6796671,walking
9.413690497,walking
9.363443434,walking
9.222233443,walking
8.733183761,walking
8.523130597,walking
8.270854363,walking
7.756589666,walking
8.581346638,walking
9.307708626,walking
9.787868369,walking
10.50562156,walking
13.02111901,walking
13.47471531,walking
13.36293451,walking
14.60629537,walking
15.20830339,walking
16.0768599,walking
12.1478362,walking
12.08657522,walking
14.03553121,walking
14.1960142,walking
15.29675535,walking
18.60140694,walking
15.7123863,walking
9.986330482,walking
7.000776951,walking
6.250132189,walking
4.963674098,walking
4.283063741,walking
3.694945183,walking
3.644903306,walking
4.424648076,walking
3.665516133,walking
3.192302218,walking
4.800949343,walking
16.04378516,walking
25.46244189,walking
25.75006679,walking
12.4151528,walking
3.17375385,walking
9.332771949,walking
18.7214444,walking
15.37515844,walking
6.423202555,walking
5.414009643,walking
4.164285448,walking
14.36155912,walking
14.2407032,walking
10.57290477,walking
9.173439454,walking
9.574429822,walking
9.719737768,walking
8.233716131,walking
8.32215926,walking
8.086124002,walking
8.597318764,walking
9.096444272,walking
9.300556894,walking
9.678906986,walking
10.42401347,walking
12.51109711,walking
13.20910233,walking
13.44687428,walking
14.01682903,walking
14.87076212,walking
15.36630269,walking
13.91677129,walking
11.54670214,walking
13.00642003,walking
14.15482107,walking
14.94805145,walking
18.48726259,walking
18.1163924,walking
10.73446902,walking
8.437567254,walking
6.903935184,walking
5.189021793,walking
4.718562573,walking
3.643568355,walking
3.542318401,walking
3.896107999,walking
3.835999184,walking
2.851334644,walking
4.127357167,walking
8.015522758,walking
22.57019453,walking
27.12375671,walking
17.12206949,walking
3.471809918,walking
6.834606387,walking
16.85392054,walking
18.41832553,walking
9.638907301,walking
6.054320678,walking
7.202082336,walking
8.39361888,walking
15.4536052,walking
12.24196703,walking
9.246745723,walking
8.432208461,walking
9.95582938,walking
10.30279309,walking
8.441910458,walking
7.895054091,walking
7.998491634,walking
8.885087866,walking
9.720502116,walking
8.979243338,walking
9.424955832,walking
9.966506576,walking
11.80389755,walking
12.41337342,walking
12.56889342,walking
13.48381225,walking
14.46052521,walking
15.43811188,walking
14.75675827,walking
12.30035261,walking
11.22075423,walking
12.67764859,walking
13.47567074,walking
16.60742187,walking
19.05798076,walking
15.66172507,walking
9.018080579,walking
6.537186656,walking
6.564989503,walking
5.847239056,walking
4.560303373,walking
3.873652117,walking
3.748601773,walking
4.204766236,walking
3.438979852,walking
2.628584146,walking
3.274472704,walking
13.28327242,walking
