Axyz,Act
7.776700749,walking
9.394949484,walking
11.49014409,walking
10.1813257,walking
11.26084391,walking
11.40191336,walking
9.603433599,walking
8.881484609,walking
8.902557495,walking
9.146522096,walking
9.365929339,walking
9.07181227,walking
9.008751014,walking
9.733633723,walking
10.41496445,walking
10.66064279,walking
10.90356303,walking
10.61373553,walking
10.71121812,walking
10.78553899,walking
11.01155891,walking
11.73287068,walking
12.89493471,walking
13.94658936,walking
14.34652011,walking
13.04562733,walking
12.28693364,walking
14.11327903,walking
16.81992001,walking
17.03949233,walking
15.22452744,walking
13.54005396,walking
13.10363492,walking
10.81582377,walking
9.291546808,walking
7.24700023,walking
5.859213304,walking
5.79652733,walking
6.130089548,walking
6.333415763,walking
6.185307881,walking
4.682073525,walking
4.100660966,walking
6.336346451,walking
10.07840575,walking
16.84841517,walking
25.45216879,walking
20.73114235,walking
17.18818153,walking
7.632973692,walking
8.754835816,walking
12.64068233,walking
14.28964027,walking
9.421182667,walking
8.547263626,walking
11.31910439,walking
12.78257388,walking
13.24418997,walking
13.24418997,walking
8.904717893,walking
8.904717893,walking
8.211773595,walking
9.214769223,walking
9.698560758,walking
10.54358622,walking
9.639118531,walking
10.05478812,walking
10.19000147,walking
10.06086269,walking
10.62457084,walking
10.43605556,walking
10.91451977,walking
10.78305144,walking
10.93725131,walking
11.17290853,walking
13.77365316,walking
14.38779269,walking
14.46386015,walking
13.32189808,walking
13.74734612,walking
16.6223079,walking
17.22992919,walking
16.67436902,walking
15.00133838,walking
13.23364526,walking
11.41275432,walking
9.832208028,walking
7.207824223,walking
5.793893608,walking
5.880475499,walking
6.416776429,walking
6.346094905,walking
6.211515169,walking
6.112516704,walking
4.831120477,walking
4.730933593,walking
9.041125215,walking
14.5472502,walking
25.17428687,walking
21.30540348,walking
18.38420798,walking
6.847334603,walking
5.927827567,walking
9.482790991,walking
19.07637551,walking
12.37328934,walking
7.107625599,walking
9.715020949,walking
11.51473264,walking
13.3044394,walking
14.13631313,walking
12.7789422,walking
10.2674551,walking
8.335226128,walking
8.089925684,walking
8.193469833,walking
8.264334893,walking
9.762496097,walking
9.249435575,walking
9.67482608,walking
10.20773916,walking
10.38080791,walking
11.76215821,walking
11.08550044,walking
11.51587285,walking
12.35653698,walking
12.36311668,walking
13.07470807,walking
14.00837517,walking
14.49948742,walking
12.80843482,walking
11.36402458,walking
17.04433012,walking
18.3124887,walking
18.50256839,walking
15.2374784,walking
14.29926605,walking
12.19137367,walking
10.95033201,walking
8.332511243,walking
6.502576565,walking
5.851607107,walking
5.813362725,walking
6.159320626,walking
6.351814404,walking
6.34353558,walking
5.618776613,walking
5.562348567,walking
6.632568165,walking
13.41902121,walking
23.38499945,walking
23.51516092,walking
17.47797135,walking
11.99892203,walking
8.077980332,walking
5.812456498,walking
17.10231045,walking
19.52129395,walking
8.278505692,walking
7.915123714,walking
10.49498562,walking
11.89892123,walking
13.01567137,walking
13.06551329,walking
11.37955808,walking
9.013182315,walking
7.954312364,walking
8.471983709,walking
9.051854443,walking
9.737190976,walking
9.822006653,walking
9.274047389,walking
9.509469832,walking
9.809920968,walking
10.51778865,walking
11.59549028,walking
10.96014219,walking
11.52806094,walking
11.72630741,walking
11.96136562,walking
12.54188268,walking
14.77077147,walking
14.79425799,walking
13.05135804,walking
14.15761703,walking
17.60304236,walking
17.91113752,walking
15.49024372,walking
13.91820006,walking
13.00173559,walking
11.79376589,walking
8.90393321,walking
7.212964294,walking
6.524014386,walking
5.486211124,walking
5.741899813,walking
6.05639977,walking
6.524271811,walking
6.31610703,walking
5.84524616,walking
6.073161711,walking
10.15794095,walking
15.75274482,walking
23.29036836,walking
22.04438475,walking
15.65015795,walking
12.77815338,walking
6.715823775,walking
11.11512499,walking
18.41618485,walking
12.07949703,walking
8.981789509,walking
8.209825114,walking
10.94210162,walking
13.01656223,walking
13.58054645,walking
12.06488508,walking
9.139121216,walking
8.294779279,walking
8.564449406,walking
9.846720002,walking
9.581400599,walking
9.06479361,walking
8.86671077,walking
8.713781982,walking
9.057539743,walking
9.502394991,walking
10.29976724,walking
10.76701005,walking
10.9180858,walking
11.811871,walking
11.97561897,walking
14.6298452,walking
15.78071524,walking
15.84062462,walking
14.32766224,walking
15.13165555,walking
16.68898139,walking
17.90593845,walking
16.20660852,walking
13.55380058,walking
13.43055674,walking
12.46318617,walking
9.249090893,walking
8.070681911,walking
5.579153186,walking
5.123293317,walking
5.133586133,walking
5.842950399,walking
6.185357141,walking
6.110284918,walking
5.643168944,walking
5.962910923,walking
7.971585379,walking
23.29152838,walking
25.02304885,walking
22.68997553,walking
13.93650101,walking
13.93650101,walking
8.6269256,walking
8.6269256,walking
