Axyz,Act
8.809402963,walking
9.67582686,walking
9.555391849,walking
9.186455215,walking
8.81402365,walking
9.064355091,walking
10.3766994,walking
10.68637218,walking
11.45529236,walking
12.54207475,walking
12.2836656,walking
12.30316701,walking
12.41623864,walking
12.00499642,walking
12.77655519,walking
14.88037881,walking
15.78409957,walking
16.95636773,walking
15.28518455,walking
12.94944443,walking
10.8462343,walking
11.00716716,walking
11.48019719,walking
8.107711511,walking
5.272744087,walking
4.990869594,walking
4.901634892,walking
4.613884083,walking
4.561380767,walking
5.330871456,walking
7.286634994,walking
12.43518262,walking
21.28177935,walking
20.5931834,walking
13.30649536,walking
9.318023193,walking
12.8058509,walking
12.8058509,walking
19.73290615,walking
6.726553079,walking
5.845875904,walking
7.925061074,walking
16.03826132,walking
15.64160296,walking
14.64286769,walking
8.23354829,walking
6.999811271,walking
7.419347593,walking
9.222007212,walking
9.922794208,walking
9.521533367,walking
9.289116129,walking
9.240735311,walking
9.534893718,walking
10.13495796,walking
10.58146353,walking
11.14234623,walking
12.49242745,walking
12.19225629,walking
12.08929819,walking
12.2675141,walking
12.09602765,walking
13.75304196,walking
15.12106346,walking
15.51769322,walking
16.43781232,walking
17.27192453,walking
15.50820244,walking
12.78986125,walking
10.82954895,walking
10.96947768,walking
6.6492995,walking
4.808695426,walking
4.487397413,walking
4.434960562,walking
4.57292386,walking
4.536406899,walking
5.037045235,walking
5.393051901,walking
12.76810736,walking
18.34347301,walking
20.70338154,walking
14.59000831,walking
11.68306657,walking
15.38715514,walking
18.89855047,walking
15.88677688,walking
6.888413794,walking
4.9713494,walking
8.543823173,walking
15.04223072,walking
17.04797794,walking
15.16190527,walking
11.6250411,walking
6.89794101,walking
7.708451631,walking
8.165586554,walking
9.462275273,walking
9.703686024,walking
9.278291992,walking
8.700872311,walking
9.338802482,walking
9.757210732,walking
10.48904865,walking
10.7097058,walking
11.60225838,walking
12.14486492,walking
11.98435039,walking
11.8105654,walking
12.19415671,walking
12.47636495,walking
16.15450455,walking
16.2478174,walking
17.01184649,walking
16.96207005,walking
15.84043511,walking
12.24946736,walking
10.2325175,walking
10.63557222,walking
9.705453028,walking
5.566202902,walking
4.847272369,walking
4.751709794,walking
4.43884353,walking
4.40488362,walking
4.959978728,walking
6.92135518,walking
9.706178229,walking
14.26037739,walking
22.19397573,walking
18.74601725,walking
10.94356904,walking
10.86002737,walking
16.58205438,walking
18.11935985,walking
16.70106953,walking
5.97932146,walking
4.966858977,walking
12.04338245,walking
16.47580572,walking
16.09647691,walking
14.54637128,walking
8.132872465,walking
7.263697134,walking
8.406391319,walking
9.265255282,walking
9.756008197,walking
9.339646379,walking
8.888029471,walking
8.84094937,walking
10.15768281,walking
10.61524804,walking
10.63228208,walking
11.67121335,walking
12.35427598,walking
12.20166296,walking
12.25381082,walking
12.67033095,walking
12.2909947,walking
13.37812449,walking
15.35181038,walking
15.85894113,walking
16.62536819,walking
14.89733114,walking
12.65440743,walking
11.29761376,walking
10.68091052,walking
10.5575689,walking
5.61056088,walking
5.00713716,walking
5.001364299,walking
4.980055006,walking
5.094612729,walking
4.828610407,walking
4.643361435,walking
5.611327695,walking
14.20317754,walking
17.81934709,walking
18.75006816,walking
13.17523737,walking
11.48472878,walking
18.29631796,walking
19.48401851,walking
19.43411501,walking
5.002784711,walking
5.522599432,walking
13.92704685,walking
16.70910649,walking
16.92649037,walking
11.92775679,walking
8.863387909,walking
7.259864981,walking
8.245978403,walking
9.149088301,walking
9.792885497,walking
8.989728064,walking
8.834712454,walking
9.133436509,walking
9.995490886,walking
10.58379739,walking
10.49233482,walking
11.04208229,walking
12.12325137,walking
11.87101922,walking
11.58631568,walking
11.62934155,walking
11.78956433,walking
12.07993008,walking
16.21664109,walking
16.56630051,walking
17.93567024,walking
17.51032185,walking
15.99124874,walking
11.02030841,walking
10.05800654,walking
10.51977498,walking
7.04808437,walking
4.660310392,walking
4.617246698,walking
4.653288894,walking
4.966211452,walking
4.947381394,walking
5.444928162,walking
5.887535322,walking
13.09204887,walking
17.93687323,walking
21.43562169,walking
13.21812345,walking
11.7890355,walking
10.84069739,walking
17.45013909,walking
18.99219957,walking
9.286414805,walking
4.864512543,walking
4.50032142,walking
11.92189595,walking
17.7629227,walking
17.11903639,walking
10.99056174,walking
7.76215513,walking
7.679423609,walking
8.264523427,walking
8.852161164,walking
9.324407509,walking
9.308805307,walking
8.99621843,walking
9.027233226,walking
9.695496593,walking
9.883351333,walking
10.68711042,walking
11.91532044,walking
12.2447357,walking
11.82174853,walking
11.61247176,walking
11.41085423,walking
12.22818411,walking
12.08613164,walking
13.59091451,walking
14.83771434,walking
16.41006741,walking
17.36793246,walking
16.20820816,walking
11.73832297,walking
10.47989956,walking
10.47023565,walking
9.248840744,walking
5.135038984,walking
4.682114543,walking
4.596678646,walking
4.532644233,walking
4.722077219,walking
4.878984232,walking
5.983779103,walking
10.04506994,walking
12.7873227,walking
21.87051859,walking
17.11401188,walking
12.77032214,walking
11.11050647,walking
17.01385027,walking
19.58352521,walking
10.17681707,walking
4.902957386,walking
5.119010871,walking
12.89410094,walking
17.71602683,walking
14.87100143,walking
11.75359356,walking
8.0981855,walking
7.482363387,walking
8.302536286,walking
9.865154021,walking
9.18226932,walking
9.004315113,walking
9.108008668,walking
9.606511955,walking
9.866679389,walking
10.52685335,walking
10.8637113,walking
12.00208094,walking
12.06654941,walking
