Axyz,Act
12.24288791,walking
12.77351453,walking
13.63528362,walking
14.29755105,walking
14.7208188,walking
15.04815069,walking
15.93300875,walking
16.45606838,walking
15.00087042,walking
14.71228032,walking
14.88903605,walking
15.99783657,walking
16.57720917,walking
16.4089992,walking
16.08797375,walking
15.22165398,walking
13.86453198,walking
12.66221092,walking
11.50759652,walking
10.84758529,walking
10.33231457,walking
9.919099627,walking
9.740048435,walking
8.878193295,walking
8.465334826,walking
8.065870653,walking
7.864664945,walking
8.103519691,walking
8.461705014,walking
8.64494492,walking
8.712895941,walking
10.4080686,walking
11.05641674,walking
10.3102867,walking
10.2221011,walking
10.99968598,walking
13.06870786,walking
13.45096711,walking
13.72976349,walking
12.1573799,walking
10.82525847,walking
10.16490285,walking
8.813362933,walking
8.963651819,walking
9.198385683,walking
10.04362554,walking
10.3621265,walking
10.64566447,walking
11.06646946,walking
11.6860045,walking
12.61029609,walking
13.38622254,walking
14.05523599,walking
14.40694862,walking
14.76322533,walking
14.3196835,walking
14.7872053,walking
14.34155668,walking
13.048567,walking
12.68386269,walking
14.17480019,walking
15.34306028,walking
16.10672001,walking
16.51543891,walking
15.78414656,walking
14.98500211,walking
14.98500211,walking
11.27352354,walking
10.64665771,walking
10.36301,walking
10.09169045,walking
9.963937466,walking
9.375016472,walking
8.674920885,walking
8.428780605,walking
7.590619137,walking
7.452103646,walking
7.674197784,walking
7.734750107,walking
7.76687782,walking
7.903173849,walking
8.71784408,walking
9.519616438,walking
10.31582441,walking
10.92220781,walking
11.13080353,walking
12.71211803,walking
13.36215842,walking
14.16355777,walking
13.42288378,walking
11.71403331,walking
10.05674279,walking
7.959964606,walking
7.811064802,walking
7.987157067,walking
8.882004031,walking
9.845197948,walking
10.38619633,walking
11.55628305,walking
12.04856203,walking
12.84046942,walking
13.48178025,walking
13.76667383,walking
14.33252707,walking
15.73386344,walking
15.85312775,walking
15.80804089,walking
15.30977676,walking
14.43632858,walking
12.49503478,walking
12.88090529,walking
13.95965489,walking
14.67218425,walking
15.11588285,walking
15.42803442,walking
14.24792424,walking
12.82362418,walking
11.62644284,walking
10.51882768,walking
10.23653678,walking
10.24403436,walking
10.02620717,walking
9.684959922,walking
9.382587168,walking
8.637060328,walking
8.084411022,walking
7.892629323,walking
7.688710032,walking
7.395782489,walking
7.762279361,walking
8.54165223,walking
9.326730026,walking
10.1070558,walking
10.57395749,walking
10.62485558,walking
10.99124061,walking
12.02391382,walking
12.39601428,walking
13.21967425,walking
13.28266447,walking
11.80586037,walking
10.45899473,walking
8.818809195,walking
8.265040622,walking
8.155921869,walking
8.891765346,walking
9.399888336,walking
9.915566211,walking
10.6833829,walking
11.23963304,walking
11.845529,walking
12.42161598,walking
13.37232437,walking
14.39692215,walking
16.15264919,walking
16.74749464,walking
17.19054548,walking
17.14825032,walking
14.51971637,walking
13.18007816,walking
12.84007875,walking
13.9078759,walking
14.30971812,walking
14.54172997,walking
14.27919197,walking
14.04302931,walking
14.03085371,walking
12.51169171,walking
11.53987497,walking
11.22875931,walking
10.80608156,walking
9.906081609,walking
9.349695965,walking
8.378540473,walking
7.978474927,walking
7.355063057,walking
6.85745526,walking
6.335369341,walking
6.575794057,walking
7.216685408,walking
7.445265867,walking
8.103686757,walking
8.866008493,walking
11.0727427,walking
11.13985486,walking
11.2054468,walking
12.39125909,walking
14.3917112,walking
15.00631431,walking
15.35866413,walking
14.23079257,walking
12.56330076,walking
9.721641027,walking
9.153202842,walking
9.165259517,walking
9.971651999,walking
10.32598138,walking
10.65688721,walking
10.97288276,walking
11.36755161,walking
11.65991134,walking
12.07330198,walking
12.28137538,walking
12.67841717,walking
13.90498002,walking
14.33072207,walking
14.64748832,walking
15.86147326,walking
15.12532121,walking
13.99408659,walking
14.69732644,walking
15.02398592,walking
15.75468362,walking
16.22163784,walking
15.388894,walking
14.41931557,walking
12.50018477,walking
11.48427566,walking
11.1106097,walking
10.57718033,walking
10.40276317,walking
10.2431961,walking
9.536231419,walking
9.113832119,walking
8.841005385,walking
8.413791949,walking
7.77101583,walking
7.538976332,walking
7.772086266,walking
8.554143789,walking
8.946069,walking
9.292376603,walking
9.668734949,walking
9.48628562,walking
9.552911304,walking
10.83826495,walking
11.90882143,walking
12.53171412,walking
13.84692074,walking
13.01876692,walking
12.23582164,walking
10.77192466,walking
8.805670102,walking
8.66345922,walking
8.874239817,walking
9.831403751,walking
10.21800856,walking
10.42486065,walking
11.32429762,walking
11.68552549,walking
12.06204113,walking
12.56670142,walking
13.46708369,walking
14.03192753,walking
14.46536038,walking
15.04609693,walking
15.62218046,walking
15.67735249,walking
14.03804431,walking
13.96274139,walking
14.59374311,walking
15.22833827,walking
16.01279099,walking
16.20461917,walking
14.68535583,walking
13.36732918,walking
12.01243853,walking
10.39751115,walking
10.18177302,walking
9.990545442,walking
10.03780312,walking
9.900963864,walking
9.652915019,walking
