Axyz,Act
10.72688684,walking
12.36563604,walking
12.83720857,walking
12.74189405,walking
11.77578472,walking
10.12323675,walking
10.8049555,walking
12.66345146,walking
13.94075616,walking
14.19221511,walking
13.35281562,walking
10.82030743,walking
9.13362109,walking
7.155935213,walking
7.122305433,walking
7.32482492,walking
8.756406118,walking
9.440943911,walking
10.18523248,walking
10.83272212,walking
10.96931337,walking
10.86282035,walking
10.79806996,walking
10.52110517,walking
10.86710294,walking
12.99963205,walking
14.12342882,walking
14.17686998,walking
13.61215193,walking
14.20350427,walking
14.28899417,walking
12.3189029,walking
12.22703572,walking
12.50883653,walking
13.46346964,walking
15.39582099,walking
16.42232185,walking
15.39768762,walking
12.83010366,walking
12.83010366,walking
9.079143243,walking
8.263792849,walking
8.027989055,walking
7.986342518,walking
8.014340857,walking
8.178741173,walking
8.477665256,walking
8.819179031,walking
9.04793224,walking
8.761545019,walking
8.602685485,walking
8.897351063,walking
9.777068917,walking
10.12003996,walking
10.3043737,walking
11.92761749,walking
12.33588538,walking
11.26816526,walking
9.614219646,walking
9.433901545,walking
9.957243794,walking
13.46051094,walking
15.13919788,walking
14.63194035,walking
13.15022387,walking
11.88333545,walking
9.324240465,walking
7.024729336,walking
6.861560412,walking
7.613532991,walking
8.33646329,walking
8.710820968,walking
9.865509855,walking
10.20899732,walking
10.3627361,walking
10.34300771,walking
10.06955081,walking
9.925142279,walking
10.92842847,walking
12.373929,walking
15.07161883,walking
14.80695433,walking
14.58385253,walking
14.57353739,walking
13.17498674,walking
11.09773599,walking
10.61696892,walking
12.89392208,walking
14.54051399,walking
15.60924388,walking
16.86471938,walking
15.62445397,walking
13.94442372,walking
10.48899843,walking
8.780293632,walking
7.787314329,walking
7.215447863,walking
7.177087505,walking
7.40259949,walking
7.968789842,walking
8.373584798,walking
8.567491593,walking
8.803487859,walking
8.905518931,walking
9.0640486,walking
10.01380907,walking
10.25052428,walking
10.72187416,walking
11.95166887,walking
12.62042552,walking
12.61978315,walking
10.64615444,walking
10.13656048,walking
10.76171223,walking
13.45451228,walking
14.65888727,walking
14.86138472,walking
12.01612214,walking
10.14093265,walking
8.428517049,walking
