Axyz,Act
7.058172949,walking
7.622459726,walking
7.975506844,walking
8.806483271,walking
9.570089825,walking
10.38827343,walking
11.01731544,walking
11.13072875,walking
10.62914386,walking
10.48061227,walking
10.8185803,walking
11.43539212,walking
13.39398676,walking
12.57860036,walking
11.88761516,walking
13.17111803,walking
12.97575124,walking
12.61488566,walking
12.25216984,walking
12.2854812,walking
12.69138454,walking
12.87678541,walking
12.65227646,walking
12.08684189,walking
11.27462462,walking
9.865977913,walking
9.095097632,walking
8.227663611,walking
8.216685281,walking
8.376315108,walking
8.596055212,walking
8.852741338,walking
9.06968235,walking
8.962801224,walking
8.518799303,walking
8.304116015,walking
8.693356337,walking
10.27151104,walking
11.25981791,walking
11.14711345,walking
10.33270713,walking
10.84653252,walking
11.37050887,walking
11.9771825,walking
11.55187348,walking
10.3819888,walking
9.090910138,walking
9.229155291,walking
9.633662201,walking
9.99945656,walking
9.620791413,walking
9.035388189,walking
8.396601108,walking
7.323886201,walking
7.142278113,walking
7.272174984,walking
7.950726454,walking
8.507457516,walking
9.091074175,walking
10.09688529,walking
10.63912705,walking
11.0315384,walking
11.2545864,walking
10.93759092,walking
11.18089058,walking
12.64562741,walking
13.40477765,walking
13.90016629,walking
13.04000712,walking
13.37576522,walking
14.28087079,walking
13.92974806,walking
12.2874427,walking
11.81962409,walking
11.62401403,walking
11.87240804,walking
12.07472473,walking
11.94053487,walking
11.08213074,walking
10.1513973,walking
9.286694199,walking
8.131905529,walking
7.942198887,walking
7.982677175,walking
8.288093904,walking
8.447890716,walking
9.060646152,walking
9.212865976,walking
9.300183486,walking
9.515977941,walking
9.426471917,walking
9.458962381,walking
10.37332445,walking
11.04905537,walking
11.16882686,walking
10.82566254,walking
10.94352165,walking
11.38763851,walking
10.89420379,walking
10.08994773,walking
9.450289346,walking
10.00355017,walking
10.24936763,walking
10.3629685,walking
10.16267236,walking
9.556418817,walking
8.458243478,walking
7.263505141,walking
7.01359857,walking
7.020011328,walking
7.669230341,walking
8.261707541,walking
8.880535151,walking
10.20281722,walking
10.62526237,walking
11.0508616,walking
11.19118948,walking
10.89706978,walking
10.59150204,walking
11.78570302,walking
13.50336225,walking
13.94899093,walking
13.43865566,walking
12.60295192,walking
13.503211,walking
14.05191256,walking
12.8343948,walking
11.70309513,walking
11.60680236,walking
12.15067263,walking
12.84856784,walking
13.10302616,walking
12.20967518,walking
11.1313321,walking
10.14884634,walking
9.337300018,walking
8.221857843,walking
7.9833103,walking
7.950218089,walking
8.226563148,walking
8.377014558,walking
8.411361857,walking
8.526755506,walking
8.662788276,walking
8.726357576,walking
8.978382539,walking
10.42333395,walking
11.14713118,walking
11.29754337,walking
10.36827685,walking
10.4310163,walking
11.70885097,walking
12.22642487,walking
12.12394383,walking
10.90434563,walking
9.462845193,walking
9.579368472,walking
10.08162427,walking
10.08973225,walking
9.901893371,walking
9.120245203,walking
7.966275773,walking
7.469008649,walking
7.234789414,walking
7.423836899,walking
8.447171646,walking
9.067880875,walking
9.639096178,walking
10.69395999,walking
11.00490108,walking
11.31824218,walking
11.43493382,walking
11.12176311,walking
10.66335209,walking
11.21032999,walking
12.27724929,walking
13.15220378,walking
12.70012668,walking
12.79293767,walking
13.74190787,walking
14.63565827,walking
13.58775096,walking
11.97001305,walking
12.23063891,walking
12.58343195,walking
12.6119632,walking
12.58836469,walking
12.21881447,walking
10.88114164,walking
10.11648886,walking
9.631125765,walking
9.11730374,walking
8.45328802,walking
8.2330472,walking
8.336925965,walking
8.512058503,walking
8.717150309,walking
8.794796554,walking
8.761999131,walking
8.807856799,walking
9.268686042,walking
10.14478064,walking
10.66308677,walking
10.94810448,walking
10.40758376,walking
10.38390974,walking
10.95249461,walking
11.11144848,walking
10.95930089,walking
9.973510666,walking
9.647037884,walking
