Axyz,Act
11.99437824,walking
12.73446101,walking
14.56501846,walking
14.8959877,walking
15.08634142,walking
13.93734758,walking
12.65048558,walking
10.94779557,walking
9.600177072,walking
9.246357005,walking
9.00594114,walking
8.510583866,walking
8.467144294,walking
8.40792727,walking
8.263381231,walking
8.101890442,walking
8.179163529,walking
8.25738757,walking
8.562696229,walking
8.745573575,walking
9.17889317,walking
9.507818885,walking
9.512930063,walking
10.154492,walking
11.13775415,walking
10.2600646,walking
9.57288401,walking
9.38502551,walking
10.24414052,walking
10.67845098,walking
11.82542539,walking
12.44014039,walking
12.50202412,walking
12.09780248,walking
10.68302515,walking
9.182738118,walking
8.723548766,walking
8.42233613,walking
8.924794369,walking
9.521340471,walking
10.01076345,walking
10.63110506,walking
10.86122626,walking
11.09598275,walking
11.15213769,walking
11.02746097,walking
10.97165596,walking
11.75056524,walking
12.64766119,walking
12.95815788,walking
13.0223757,walking
13.50385916,walking
14.92194114,walking
15.88457174,walking
14.0637544,walking
12.11267227,walking
12.48045873,walking
13.32257,walking
14.28302939,walking
16.1136331,walking
16.35903536,walking
15.83527565,walking
13.34353196,walking
12.68460147,walking
11.39762285,walking
10.97928377,walking
10.65759242,walking
10.51849274,walking
9.848997776,walking
9.575874232,walking
9.24662827,walking
8.895162572,walking
8.499773471,walking
8.035465847,walking
7.756770822,walking
7.701361036,walking
7.732192949,walking
7.557126953,walking
7.477189616,walking
8.617250003,walking
9.089549461,walking
8.382702759,walking
8.327840329,walking
8.993560884,walking
10.0038497,walking
11.26062815,walking
13.94151468,walking
15.05875524,walking
15.14902549,walking
14.25398398,walking
13.39794577,walking
11.65960008,walking
9.821137957,walking
9.282994822,walking
9.773175665,walking
10.34025242,walking
10.9882188,walking
11.58097273,walking
11.44640236,walking
11.11601878,walking
11.02765929,walking
10.81187203,walking
10.60398014,walking
10.98994044,walking
11.7496979,walking
12.70877099,walking
13.58385831,walking
14.5688634,walking
16.26556949,walking
16.35032924,walking
13.93653991,walking
10.690104,walking
10.82210098,walking
12.91617134,walking
13.84169562,walking
15.9843318,walking
16.16797269,walking
15.63724132,walking
13.7236103,walking
12.64552757,walking
11.73836129,walking
10.64195375,walking
10.40512563,walking
10.19774494,walking
9.60860485,walking
9.350314573,walking
9.2592694,walking
9.039376343,walking
8.624066214,walking
8.392901876,walking
8.056438929,walking
7.67875542,walking
7.655802105,walking
7.612571857,walking
7.264373348,walking
7.215993739,walking
8.13627612,walking
9.775827346,walking
9.418940225,walking
9.442044707,walking
10.80206518,walking
11.91438099,walking
12.99845419,walking
14.6227347,walking
14.84941383,walking
14.49481138,walking
12.89931055,walking
10.73295218,walking
9.684722197,walking
9.540037863,walking
9.934587775,walking
10.40721941,walking
10.90621641,walking
11.54322056,walking
11.38196086,walking
11.30557803,walking
11.04873978,walking
10.7720961,walking
10.54917345,walking
11.09000224,walking
11.8739506,walking
12.41081581,walking
13.68731429,walking
15.94786149,walking
17.1265034,walking
15.2321302,walking
12.49506848,walking
10.74577831,walking
12.2313868,walking
13.44114355,walking
14.20485909,walking
15.77464407,walking
15.74528476,walking
15.0012676,walking
12.79923958,walking
12.00781991,walking
11.35059341,walking
10.57706982,walking
10.12303419,walking
9.545763389,walking
9.361196414,walking
9.112929093,walking
8.859638176,walking
8.833114869,walking
8.709692949,walking
8.43272871,walking
8.391452801,walking
8.431336706,walking
8.187885913,walking
7.836107864,walking
8.029827191,walking
9.631514071,walking
9.315195341,walking
8.550299439,walking
9.648114952,walking
10.80037841,walking
11.79240032,walking
14.86711085,walking
15.2807987,walking
15.03606933,walking
12.22498718,walking
10.67047147,walking
9.331706371,walking
8.073079259,walking
8.047413983,walking
9.085220561,walking
9.764871834,walking
10.43894985,walking
10.76789772,walking
11.32703876,walking
11.36919508,walking
11.24702299,walking
11.31031192,walking
11.72824951,walking
12.54216579,walking
13.83336279,walking
13.71710993,walking
13.35500209,walking
15.34733236,walking
15.68635471,walking
14.92230466,walking
11.15508032,walking
11.34366747,walking
14.00559419,walking
15.26153823,walking
15.61150293,walking
15.71519712,walking
14.66718474,walking
13.03851692,walking
11.22153122,walking
10.66682609,walking
10.46664779,walking
10.0676915,walking
9.931593953,walking
9.927172198,walking
9.983357369,walking
9.722518151,walking
9.546353884,walking
9.182498501,walking
9.037346368,walking
8.901735614,walking
8.78492408,walking
8.701090284,walking
8.589699258,walking
9.026305727,walking
9.801058736,walking
10.31959468,walking
9.372446238,walking
9.710577761,walking
10.31058845,walking
12.39460908,walking
13.1807743,walking
13.46096021,walking
12.05724495,walking
10.77441513,walking
10.03408544,walking
8.292569381,walking
7.845024342,walking
7.6507727,walking
7.947338499,walking
8.294466947,walking
9.251080574,walking
10.34949538,walking
10.74002266,walking
12.30101602,walking
13.03017363,walking
13.64323381,walking
13.80867619,walking
14.06964881,walking
14.29069611,walking
13.8070133,walking
13.16461142,walking
14.87092821,walking
16.0882116,walking
15.92147408,walking
11.10027924,walking
9.666858709,walking
11.0426735,walking
15.1048113,walking
16.61957767,walking
17.13777415,walking
16.22472617,walking
14.97276406,walking
12.87736318,walking
11.79364404,walking
11.41787943,walking
11.15426832,walking
10.55895501,walking
10.24158147,walking
10.26279437,walking
10.21612247,walking
10.24431211,walking
10.16510851,walking
9.72716309,walking
9.32387747,walking
9.253872971,walking
9.15451389,walking
8.962493101,walking
8.774888173,walking
9.910289531,walking
10.34779948,walking
9.581150938,walking
8.364868708,walking
9.045340107,walking
10.31218344,walking
12.25944452,walking
12.86917678,walking
13.36339345,walking
12.18778092,walking
10.67936237,walking
9.787505162,walking
8.317329772,walking
7.55203791,walking
7.6699272,walking
8.468886372,walking
9.330062157,walking
10.13134692,walking
10.76827874,walking
12.82523456,walking
13.3369333,walking
13.39988271,walking
13.61635797,walking
14.71991361,walking
15.07857778,walking
14.24118978,walking
13.37244591,walking
13.57804558,walking
16.16775437,walking
15.74502301,walking
14.32041172,walking
10.32377991,walking
11.22276708,walking
13.23354401,walking
16.99064748,walking
17.818176,walking
17.73966305,walking
14.99719491,walking
13.01615813,walking
10.98374881,walking
10.58537641,walking
10.66986303,walking
10.34581217,walking
9.356573227,walking
9.487730946,walking
9.549266124,walking
9.420854246,walking
9.558246785,walking
9.719217882,walking
9.681346399,walking
9.625323325,walking
9.664009034,walking
9.797735787,walking
9.645357318,walking
9.360382951,walking
10.29997173,walking
9.609137651,walking
8.334550234,walking
8.370353795,walking
9.836914029,walking
11.55314131,walking
12.75712897,walking
14.22866567,walking
13.77922849,walking
12.5754319,walking
9.631130234,walking
8.849047521,walking
8.400421223,walking
8.370339981,walking
8.69963097,walking
9.254901124,walking
10.57514356,walking
11.49917456,walking
11.93220323,walking
12.83501493,walking
12.582356,walking
12.24309384,walking
12.73998529,walking
13.65063263,walking
14.33365901,walking
15.08114899,walking
15.12091401,walking
16.15245387,walking
16.4779552,walking
13.94550771,walking
11.44854174,walking
11.29957558,walking
13.77284687,walking
15.77929354,walking
18.12834266,walking
18.02469456,walking
17.31114278,walking
15.12719568,walking
12.58998818,walking
11.66500455,walking
11.52607757,walking
11.01813517,walking
10.59486317,walking
10.38654052,walking
10.43647327,walking
10.42280019,walking
10.48104101,walking
10.48243849,walking
9.683713801,walking
9.308344571,walking
8.990072369,walking
8.350358009,walking
7.76080199,walking
7.191624789,walking
7.857951618,walking
8.107605105,walking
6.885731432,walking
7.070726133,walking
8.063921848,walking
10.93040327,walking
12.35453776,walking
13.59427771,walking
14.63438765,walking
14.21163527,walking
11.93774336,walking
11.13068558,walking
10.26520154,walking
9.939255276,walking
10.35478559,walking
11.16740132,walking
11.53433486,walking
12.54878044,walking
12.61753144,walking
12.55315589,walking
12.2674559,walking
12.04249381,walking
12.59731051,walking
13.93905546,walking
14.29577344,walking
13.98708051,walking
13.42520749,walking
14.82649558,walking
16.41649156,walking
14.90702164,walking
13.23792752,walking
11.65905991,walking
13.57595071,walking
15.26799096,walking
16.65554304,walking
16.88095572,walking
15.5184603,walking
14.53276545,walking
12.12441225,walking
11.39232669,walking
10.92509638,walking
10.56824585,walking
10.34629979,walking
10.10146457,walking
10.04557147,walking
9.996833623,walking
9.967838039,walking
9.761048614,walking
9.146252091,walking
8.894764888,walking
8.689702995,walking
8.384557381,walking
8.46267502,walking
8.312016486,walking
9.112665446,walking
9.287689374,walking
8.725187218,walking
7.539189565,walking
8.302209893,walking
9.592014067,walking
12.9073513,walking
14.19961512,walking
14.89045651,walking
14.34300243,walking
13.16867081,walking
10.93126988,walking
10.2880286,walking
9.759416521,walking
9.598830567,walking
10.01472064,walking
10.59351953,walking
11.45191697,walking
12.52936329,walking
12.570897,walking
12.68522735,walking
13.27677475,walking
13.07630761,walking
12.4309307,walking
11.94055986,walking
12.36554304,walking
12.63613285,walking
12.9914814,walking
13.20711638,walking
14.21117622,walking
15.89587985,walking
13.2388317,walking
11.30345933,walking
11.741103,walking
13.68236951,walking
15.48044054,walking
17.52428968,walking
17.48332977,walking
16.57369013,walking
13.51197424,walking
11.88173575,walking
11.16299652,walking
10.56048307,walking
10.28111235,walking
10.22343079,walking
9.923026998,walking
9.961543929,walking
10.09580134,walking
10.03685925,walking
9.935316983,walking
9.700957245,walking
9.483869092,walking
8.712010281,walking
8.314059494,walking
8.022418946,walking
7.488045933,walking
7.96077693,walking
8.900303457,walking
8.356423607,walking
8.578513622,walking
9.482413282,walking
11.75370529,walking
13.02392388,walking
13.69629397,walking
14.4798667,walking
13.53682499,walking
12.10773828,walking
9.354390093,walking
8.826931468,walking
8.371382217,walking
8.729118298,walking
9.403764662,walking
10.13822736,walking
11.72669229,walking
12.18049411,walking
12.27206051,walking
12.24004766,walking
12.413739,walking
12.46826256,walking
13.79934674,walking
14.58121963,walking
14.64571085,walking
14.08584538,walking
14.67583581,walking
15.97751418,walking
15.82040653,walking
11.50494594,walking
11.0431328,walking
12.59909069,walking
13.81942406,walking
16.55916319,walking
17.11438317,walking
15.79442095,walking
13.95216855,walking
12.82153913,walking
10.93958448,walking
10.81374173,walking
10.81520274,walking
10.61103044,walking
10.59796322,walking
10.72660352,walking
10.97135814,walking
10.88035131,walking
10.32810089,walking
9.997146788,walking
9.845450709,walking
9.805404438,walking
9.463553151,walking
9.236063917,walking
8.871709402,walking
9.542669553,walking
9.403831431,walking
8.32111665,walking
7.216292351,walking
7.686085919,walking
9.263891309,walking
10.28007576,walking
13.02480915,walking
13.36696726,walking
12.98958654,walking
11.3546463,walking
10.86324388,walking
9.991449209,walking
9.613181594,walking
9.374443675,walking
9.363900269,walking
9.917845694,walking
10.96813238,walking
11.99923208,walking
12.68652236,walking
12.79863386,walking
12.62422832,walking
12.39992731,walking
12.54020763,walking
13.40249869,walking
14.49568569,walking
14.24114479,walking
14.08568992,walking
15.90467639,walking
16.06090544,walking
14.38072494,walking
10.31870339,walking
10.73079033,walking
12.28408283,walking
15.1995927,walking
16.69945272,walking
17.41473195,walking
15.47710314,walking
13.14901271,walking
12.40825619,walking
11.4728091,walking
11.29713939,walking
11.15456068,walking
10.63266487,walking
10.26767768,walking
10.1617947,walking
9.78116899,walking
9.561570867,walking
9.791925292,walking
9.876663394,walking
9.914016524,walking
9.907317537,walking
9.712330887,walking
8.945001449,walking
8.658749079,walking
9.49354538,walking
9.673464383,walking
8.834322438,walking
8.830945856,walking
10.91906954,walking
11.92768671,walking
13.24436987,walking
14.55314716,walking
13.79143142,walking
12.84495647,walking
10.41603797,walking
7.81000534,walking
7.276726617,walking
7.183845602,walking
7.513769526,walking
7.82775984,walking
9.263484885,walking
10.31300352,walking
11.25129571,walking
12.66097545,walking
13.25335135,walking
13.55832055,walking
14.05037358,walking
14.32184518,walking
15.0603071,walking
15.06103083,walking
14.65958938,walking
15.10193202,walking
15.81816905,walking
13.57538244,walking
11.62518494,walking
12.29874987,walking
14.23702559,walking
15.57345366,walking
18.2184475,walking
18.19950971,walking
17.20921732,walking
13.78228001,walking
12.78403437,walking
11.39936453,walking
10.87258224,walking
10.5481694,walking
10.27913189,walking
10.30988812,walking
10.42562815,walking
10.53676562,walking
10.10903878,walking
9.885014998,walking
9.682146384,walking
9.137586672,walking
8.92563374,walking
8.632740949,walking
7.980857822,walking
7.505808928,walking
7.843310072,walking
9.232441617,walking
8.540562133,walking
8.272302122,walking
9.06938133,walking
10.84563386,walking
12.62130104,walking
14.82124126,walking
15.29621451,walking
14.73336813,walking
13.92407192,walking
11.86354009,walking
11.0301922,walking
10.50192095,walking
9.859396564,walking
9.882689572,walking
10.13875365,walking
11.01365406,walking
11.69294089,walking
12.25088244,walking
12.22153019,walking
12.08983698,walking
12.1009307,walking
13.19649255,walking
13.86243608,walking
14.30633637,walking
14.45182263,walking
14.62748118,walking
15.64149492,walking
14.58026934,walking
12.26903177,walking
10.70473123,walking
13.42657842,walking
15.97686308,walking
17.00474321,walking
18.88549726,walking
18.24866343,walking
16.44866457,walking
12.94479887,walking
12.28157088,walking
11.6761933,walking
11.46286887,walking
11.41012702,walking
11.23415873,walking
11.25662545,walking
11.41838314,walking
11.48018675,walking
10.96051146,walking
10.48035767,walking
9.93612048,walking
9.282873306,walking
8.892430056,walking
8.57612228,walking
7.714234603,walking
7.821331314,walking
8.276923723,walking
8.201784408,walking
7.608717002,walking
8.355821538,walking
9.175287697,walking
12.44298604,walking
13.97455507,walking
14.89614794,walking
14.66219109,walking
13.12746505,walking
12.46901512,walking
11.15778649,walking
10.96623086,walking
10.84374872,walking
11.28981057,walking
11.99312838,walking
12.46039398,walking
14.17272071,walking
14.53606626,walking
14.53165146,walking
14.59344502,walking
14.40353657,walking
13.84589091,walking
13.09927261,walking
13.21829206,walking
13.27130373,walking
13.16325872,walking
15.58439025,walking
16.36304107,walking
14.67544658,walking
10.55454048,walking
12.0070967,walking
16.16278178,walking
18.60341938,walking
19.43161251,walking
19.48883547,walking
17.00763277,walking
15.1932999,walking
13.97861776,walking
13.34906794,walking
13.23249334,walking
12.87890233,walking
12.47967948,walking
12.21961264,walking
12.11302948,walking
11.72501731,walking
11.25483904,walking
10.93165458,walking
10.13286601,walking
9.098840382,walking
8.662720058,walking
8.07543706,walking
7.432394681,walking
6.687639959,walking
7.109950973,walking
7.567402165,walking
7.283068724,walking
8.06177879,walking
9.379987586,walking
10.65022973,walking
14.38234455,walking
15.61312293,walking
15.92051662,walking
14.84433808,walking
13.48904892,walking
