Axyz,Act
24.18602041,walking
18.31779262,walking
9.64217137,walking
6.656712209,walking
9.890198394,walking
17.38626194,walking
10.487111,walking
6.173139108,walking
5.624209357,walking
10.81343202,walking
13.88778784,walking
12.18057246,walking
9.693747543,walking
9.995380131,walking
11.50498572,walking
11.21566014,walking
9.798892574,walking
8.869236989,walking
7.939451877,walking
7.978385864,walking
9.046384674,walking
9.221349806,walking
9.752527316,walking
11.58840588,walking
11.93111272,walking
13.02980199,walking
13.7478579,walking
14.30085166,walking
13.35807527,walking
14.59135264,walking
15.4932211,walking
14.70079319,walking
12.81178037,walking
12.29891242,walking
12.94679153,walking
13.61527888,walking
13.74156811,walking
15.66108643,walking
15.95339108,walking
12.17225065,walking
8.699197401,walking
6.782329567,walking
6.407807775,walking
5.04856038,walking
3.277958479,walking
3.972058149,walking
4.43240849,walking
3.736349624,walking
3.218465592,walking
4.533847282,walking
10.8303399,walking
16.67815214,walking
27.1088507,walking
17.38939374,walking
4.465569002,walking
5.466861078,walking
15.15091843,walking
18.60965569,walking
12.87164929,walking
6.606855344,walking
5.863390042,walking
10.46275516,walking
12.80362284,walking
12.26864805,walking
12.26921634,walking
11.70652701,walking
10.45306343,walking
9.343303838,walking
7.627292092,walking
7.532857803,walking
9.11019752,walking
10.12322663,walking
10.22630132,walking
11.83787411,walking
11.33779294,walking
12.17288523,walking
14.04880682,walking
13.89268401,walking
13.61669323,walking
14.91544325,walking
14.14611101,walking
13.34058134,walking
13.94102482,walking
14.68223356,walking
13.77400693,walking
14.79474152,walking
17.61001969,walking
16.71125373,walking
13.789972,walking
7.7387794,walking
6.261631811,walking
5.898868378,walking
5.467057594,walking
4.899840044,walking
4.226719519,walking
4.465265852,walking
3.574994744,walking
2.830405051,walking
5.280715253,walking
8.783145891,walking
24.38289597,walking
26.29396409,walking
18.58777392,walking
4.170401884,walking
9.000003102,walking
15.49009784,walking
20.22524387,walking
15.15315011,walking
6.633472916,walking
7.82552675,walking
10.22838575,walking
15.22673759,walking
13.58025944,walking
13.35889884,walking
10.81482347,walking
9.016740572,walking
8.420497722,walking
7.332329714,walking
7.968136487,walking
9.204444881,walking
10.40524867,walking
10.56520605,walking
12.39098731,walking
11.45561365,walking
13.21776423,walking
14.50503298,walking
13.88726441,walking
14.85238285,walking
14.69963533,walking
14.21532848,walking
12.60360251,walking
13.33401052,walking
13.77817468,walking
12.95498603,walking
13.81301606,walking
16.64675244,walking
16.93377805,walking
10.69623178,walking
7.089482769,walking
6.066945212,walking
5.421981298,walking
5.452124091,walking
5.313025578,walking
5.384688731,walking
4.80614573,walking
3.127263804,walking
2.777800506,walking
3.731946752,walking
15.40671044,walking
26.34200281,walking
25.33076012,walking
7.424146687,walking
3.547787911,walking
3.803044894,walking
16.87680005,walking
20.52830428,walking
8.314148791,walking
6.058933773,walking
5.410606774,walking
12.18534043,walking
12.70118369,walking
12.13356785,walking
11.70806963,walking
12.12848496,walking
11.99337446,walking
8.749550588,walking
7.049688036,walking
6.791832087,walking
9.009885777,walking
9.582740586,walking
9.744068393,walking
11.92788736,walking
11.92788736,walking
11.99815884,walking
13.60535898,walking
13.97846888,walking
13.94142098,walking
14.92514215,walking
15.22406233,walking
14.08926111,walking
12.77633206,walking
12.28938626,walking
14.75372992,walking
13.57112954,walking
15.10120934,walking
17.21428185,walking
14.84997688,walking
9.260365216,walking
6.765024044,walking
5.704168641,walking
4.916144027,walking
4.782261487,walking
4.967916247,walking
4.748818988,walking
4.544672117,walking
3.089792783,walking
3.377905965,walking
5.457307602,walking
10.92533228,walking
25.55221354,walking
25.05270352,walking
9.516332561,walking
3.057930382,walking
2.399917005,walking
9.431790794,walking
20.49485869,walking
16.86148106,walking
7.387499957,walking
6.885854504,walking
7.309841963,walking
12.15919286,walking
13.04547766,walking
10.57675539,walking
10.39994092,walking
11.03964978,walking
10.9901785,walking
10.12210695,walking
